# 更新标记: 2025-12-26 21:50:38
🌐央视频道,#genre#
内蒙古经济生活,http://play1-qk.nmtv.cn/live/1686562470947181.m3u8
内蒙古农牧,http://play1-qk.nmtv.cn:80/live/1686561299036179.m3u8
内蒙古少儿,http://play1-qk.nmtv.cn/live/1686560464515368.m3u8
乌海都市生活,http://live.wuhainews.org.cn/dssh/sd/live.m3u8
准格尔旗综合,http://pili-live-hls-nmgapp12019.nmgcyy.com.cn/nmgapp12019/live173640226096016.m3u8
新疆卫视,http://27.191.203.237:19999/rtp/239.254.200.89:8160
海南卫视,http://yp.qqqtv.top/1/api.php?id=%E6%B5%B7%E5%8D%97%E5%8D%AB%E8%A7%86HD&auth=666858
三沙卫视,http://115.171.216.84:4000/rtp/225.1.8.78:4120
海南新闻,https://migu.188766.xyz/?migutoken=01106766b77f0c353ebb01658a12aed5&id=hn_xwpd&type=sz
海南自贸,https://migu.188766.xyz/?migutoken=95b0d51eeeb1ac02e1892bb0e429421c&id=hn_jjpd&type=sz
海南公共,https://stream1.freetv.fun/ipv6-hai-nan-gong-gong-9.m3u8
海南文旅,https://migu.188766.xyz/?migutoken=2191f973d6d6713ac26aae6416ae84e6&id=hn_wlpd&type=sz
海南少儿,https://migu.188766.xyz/?migutoken=d001f5f5ff1b8b07ee43cba9afd93e31&id=hn_sepd&type=sz
海口新闻综合,http://8.138.7.223/tv/hainan.php?id=hktv12
海口生活娱乐,http://8.138.7.223/tv/hainan.php?id=hktv31
海口城乡经济,http://8.138.7.223/tv/hainan.php?id=hktv2
宁夏卫视,http://183.11.239.36:808/hls/106/index.m3u8
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8
青海卫视,https://migu.188766.xyz/?migutoken=eb8bb76b2abe579cbd82d9b5c92f66ca&id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&type=yy
西宁新闻综合,https://stream1.freetv.fun/xi-zhu-xin-wen-zong-he-3.m3u8
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
西藏卫视,http://120.238.94.10:9901/tsfile/live/1077_1.m3u8
西藏藏语卫视,http://php.jdshipin.com:8880/xztv.php?id=zy
西藏影视文化,http://php.jdshipin.com:8880/xztv.php?id=ys


🇭🇰香港频道,#genre#
TVB娱乐新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
TVB新闻台,http://smart.cityq.xyz:8278/Xinhe/playlist.m3u8?tid=MCFC2010151520101515&ct=19249&tsum=a8fd0cb32ef01d8472773a604402a683
TVB翡翠,http://api.kkitv.itv888.vip:8080/streams/91wc8xdtj8/index.m3u8
TVB千禧经典,http://php.jdshipin.com/PLTV/iptv.php?id=tvbc
NOW新闻,http://hls.168.us.kg/u/332/master.m3u8
Now爆谷,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=GGXToB&tk=rf2ptUUwLxlr
Now星影,http://aktv.top/AKTV/live/aktv2/now/AKTV.m3u8
ViuTV,https://cdn.163189.xyz/163189/viu
亚洲卫视,https://pull-hsbj.vzan.com/v/slowlive_821481626725612419.flv
亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
千禧经典,http://cdn9.163189.xyz/smt1.1.php?id=Tvbclassic
无线星河,https://cdn9.163189.xyz/smt1.1.php?id=Xinhe
无线新闻台,http://bxtv.3a.ink/api.php?id=wxxw
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
美亚电影,http://php.666230.xyz/smt.php?id=meiyamovie_twn
翡翠台北美版(TVB J1),http://php.jdshipin.com/TVOD/iptv.php?id=j1
黄金翡翠,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
重温经典,http://106.120.13.232:4022/rtp/225.1.8.39:8002
天映经典,https://smt.1789.dpdns.org/smt3.2.1.php?id=Celestial2
寰宇新闻,http://nmk.ioapk.com:5050/li-litv-longturn14/index.m3u8?proxy=true
凤凰卫视,https://cdn.iptv8k.top/dl/jrys.php?id=19&time=20240926215313&ip=111.229.253.40
凤凰卫视中文台,http://106.118.23.187:8188/rtp/239.254.201.2:5226
凤凰卫视香港台,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
凤凰卫视资讯台,http://bxtv.3a.ink/api.php?id=fhzx
凤凰电影,http://122.224.58.42:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-6.ctv
星空电影,http://iot-mqqt.111yao.cn:8080/live/diyp_starmovies.m3u8
龙华卡通,http://m-star.direct.quickconnect.to:7531/li-litv-longturn01/index.m3u8?proxy=true
龙华电影,http://gkb.vigosee.com:50007/li-litv-longturn03/index.m3u8?proxy=true
龙华偶像,https://stream1.freetv.fun/long-hua-ou-xiang-1.m3u8
龙华戏剧,http://210.61.15.55:50007/li-litv-longturn18/index.m3u8?proxy=true
龙华洋片,http://gkb.vigosee.com:50007/li-litv-longturn02/index.m3u8?proxy=true
ATV,https://stream1.freetv.fun/atv-5.m3u8
Channel[V],http://iot-mqqt.111yao.cn:8080/live/diyp_channelv.m3u8
HOY77,https://cdn6.101.qzz.io/163189/hoy
HOY78,http://hls.168.us.kg/u/78/master.m3u8
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
J2,http://api.kkitv.itv888.vip:8080/streams/48uxa7dlbga/index.m3u8
POPC,http://bxtv.3a.ink/api.php?id=popc
RTHK31,https://cdn.163189.xyz/163189/rthk31
RTHK32,https://stream1.freetv.fun/rthk32-4.m3u8
RTHK33,https://stream1.freetv.fun/cctv1-31.m3u8


🇲🇴澳门频道,#genre#
澳视澳门,http://php.jdshipin.com/PLTV/iptv.php?id=asam
澳视综艺,http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8
澳视卫星,http://103.233.191.134:1935/ch3/ch3.live/playlist.m3u8
澳门卫视,http://php.jdshipin.com:8880/TVOD/iptv.php?id=as
澳视资讯,http://103.233.191.134:1935/ch5/info_ch5.live/playlist.m3u8
澳视体育,http://103.233.191.134:1935/ch4/sport_ch4.live/playlist.m3u8
澳视葡文,http://103.233.191.134:1935/ch2/ch2.live/playlist.m3u8
澳门莲花,http://1033946631.cloudvdn.com/a.m3u8?domain=live-hdl.macaulotustv.com&player=1&streamid=lotustv:lotustv/macaulotustv&v3=1


🇨🇳台湾频道,#genre#
民视台湾,http://210.61.15.55:50007/4gtv-4gtv001/index.m3u8?proxy=true
三立iNEWS,http://210.61.15.55:50007/4gtv-live089/index.m3u8?proxy=true
CNBCAsia财经,http://210.61.15.55:50007/4gtv-live130/index.m3u8?proxy=true
好消息,https://stream1.freetv.fun/hao-xiao-xi-24.m3u8
人间卫视,https://stream1.freetv.fun/ren-jian-wei-shi-9.m3u8
猪哥亮歌厅秀,https://stream1.freetv.fun/zhu-ge-liang-ge-ting-xiu-16.m3u8
Astro AOD,http://php.jdshipin.com/smt.php?id=Aodhd
Astro AEC,http://php.jdshipin.com/smt.php?id=AEC
Astro QJ,http://php.jdshipin.com/smt.php?id=Quanjia
八度空间,http://rihou.cc:555/tv/[Pd]八度空间
TVB新闻台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv073


🇨🇳中国综合,#genre#
CGTN,http://hlsztemgsplive.miguvideo.com:8080/envivo_x/2018/SD/cctvnews/1000/index.m3u8?msisdn=20251227000221972c9b7d3b5d49fabcf3c8e8342933dd&mdspid=&spid=699004&netType=0&sid=2202196407&pid=2028597139&timestamp=20251227000221&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=609017205&ParentNodeID=-99&assertID=2202196407&client_ip=218.28.233.106&SecurityKey=20251227000221&promotionId=&mvid=2202196407&mcid=500020&playurlVersion=WX-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=14ab5b0a4254dcacabedadde255b8083&sv=10004&ct=android
CGTN英语,https://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN纪录,https://stream1.freetv.fun/cgtn-documentary-8.m3u8
CGTN法语,http://120.76.248.139/live/bfgd/4200000307.m3u8
CGTN俄语,https://stream1.freetv.fun/cgtne-yu-2.m3u8
CGTN西语,http://120.76.248.139/live/bfgd/4200000306.m3u8
CGTN阿语,https://stream1.freetv.fun/cgtna-yu-5.m3u8
CETV1,http://183.11.239.36:808/hls/122/index.m3u8
CETV2,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cetv2/50/20240709/index.m3u8?msisdn=2025122700023314042441ef944430ac29cc877149f016&mdspid=&spid=699004&netType=0&sid=5910022152&pid=2028597139&timestamp=20251227000233&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=923287211&ParentNodeID=-99&assertID=5910022152&client_ip=218.28.233.106&SecurityKey=20251227000233&promotionId=&mvid=5900006638&mcid=500020&playurlVersion=WX-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=312ca5250df8b717a4e86b02dcbab116&sv=10004&ct=android
CETV4,http://115.171.216.39:4000/rtp/225.1.8.195:4120
CETV早教,http://183.11.239.36:808/hls/100/index.m3u8


🌐国际频道,#genre#
CelestialMovies,https://smart.pendy.dpdns.org/Smart.php?id=Celestialindo
DiscoveryAsia,https://smart.pendy.dpdns.org/Smart.php?id=discoverytwn_twn
HOY76,http://hls.168.us.kg/u/76/master.m3u8
亚洲新闻,https://stream1.freetv.fun/ya-zhou-xin-wen-1.m3u8
亚洲旅游,https://stream1.freetv.fun/ya-zhou-lu-you-20.m3u8
东森超视34.5,https://stream1.freetv.fun/dong-sen-chao-shi-34-5-1.m3u8
东森购贰,http://220.135.64.124:5050/4gtv-4gtv103/index.m3u8?proxy=true
东森购五,http://220.135.64.124:5050/4gtv-live049/index.m3u8?proxy=true
东森购壹,http://220.135.64.124:5050/4gtv-4gtv102/index.m3u8?proxy=true
大爱1,https://smart.pendy.dpdns.org/Smart.php?id=daai_twn
大爱电视,http://211.23.125.95:50007/4gtv-live007/index.m3u8?proxy=true
泰国|新闻,http://news1.live14.com/stream/news1_hi.m3u8
韩国|BBS,http://8.138.7.223/tv/korea.php?id=1
AXN,https://stream1.freetv.fun/axn-4.m3u8
3abn international network,https://stream1.freetv.fun/3abn-international-network-1.m3u8
cnn brasil,https://stream1.freetv.fun/cnn-brasil-6.m3u8
fox news channel,https://stream1.freetv.fun/fox-news-channel-4.m3u8
france 24 ar,https://stream1.freetv.fun/france-24-ar-1.m3u8
i24news hebrew,https://stream1.freetv.fun/i24news-hebrew-1.m3u8
sky news arabia,https://stream1.freetv.fun/sky-news-arabia-4.m3u8
court tv,https://stream1.freetv.fun/court-tv-2.m3u8
utv,https://stream1.freetv.fun/utv-6.m3u8
france inter direct,https://stream1.freetv.fun/france-inter-direct-2.m3u8
n tv,https://stream1.freetv.fun/n-tv-2.m3u8
rtl télé lëtzebuerg,https://stream1.freetv.fun/rtl-tele-letzebuerg-1.m3u8
tele 1,https://stream1.freetv.fun/tele-1-2.m3u8
aaj tak,https://stream1.freetv.fun/aaj-tak-4.m3u8
abp news,https://stream1.freetv.fun/abp-news-1.m3u8
imam hussein tv 1,https://stream1.freetv.fun/imam-hussein-tv-1-3.m3u8
imam hussein tv 2,https://stream1.freetv.fun/imam-hussein-tv-2-3.m3u8
inews,https://stream1.freetv.fun/inews-1.m3u8
mbc 3 usa,https://stream1.freetv.fun/mbc-3-usa-1.m3u8
ptc punjabi,https://stream1.freetv.fun/ptc-punjabi-1.m3u8
sony pix,https://stream1.freetv.fun/sony-pix-1.m3u8
sony sports ten 1,https://stream1.freetv.fun/sony-sports-ten-1-1.m3u8
sony sports ten 2,https://stream1.freetv.fun/sony-sports-ten-2-2.m3u8
spacetoon arabic,https://stream1.freetv.fun/spacetoon-arabic-2.m3u8
star sports 1 tamil,https://stream1.freetv.fun/star-sports-1-tamil-2.ctv
star vijay,https://stream1.freetv.fun/star-vijay-2.ctv
starmaa movies,https://stream1.freetv.fun/starmaa-movies-1.ctv
zee cinema,https://stream1.freetv.fun/zee-cinema-1.m3u8
mbc drama,https://stream1.freetv.fun/mbc-drama-3.m3u8
btv,https://stream1.freetv.fun/btv-1.m3u8
voa tv africa,https://stream1.freetv.fun/voa-tv-africa-1.m3u8
gemini movies,https://stream1.freetv.fun/gemini-movies-2.ctv
CNN,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
法·时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
ACCDN,https://reflect-access-sacramento.cablecast.tv/live-7/live/live.m3u8
半岛新闻,http://nmk.ioapk.com:5050/litv-ftv10/index.m3u8?proxy=true
韩剧,http://129.150.54.232:10001/yy/1382749902
Astro AOD,http://php.jdshipin.com/smt.php?id=Aodhd
AXNTaiwan,https://smart.pendy.dpdns.org/Smart.php?id=axn_twn
C+,https://stream1.freetv.fun/ric-plus-1.m3u8
NOW直播,http://hls.168.us.kg/u/331/master.m3u8
Now新闻,http://cdn.163189.xyz/163189/now
Now财经,http://rihou.cc:555/tv/[Mt]Now财经


📶数字频道,#genre#
CHC家庭影院,http://113.195.172.192:808/hls/113/index.m3u8
CHC动作电影,https://migu.188766.xyz/?migutoken=b6a00d6356d42e25875bed1f8c4277e0&id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1&type=yy
CHC影迷电影,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/chcymdy/50/20250415/index.m3u8?msisdn=2025122700023185c74295fd8b42a5b437ce49f94e53b7&mdspid=&spid=699004&netType=0&sid=5910022176&pid=2028597139&timestamp=20251227000231&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=952383261&ParentNodeID=-99&assertID=5910022176&client_ip=218.28.233.106&SecurityKey=20251227000231&promotionId=&mvid=5900006704&mcid=500020&playurlVersion=WX-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5ff0f72ec65c3ea05d78c3aceb0156f4&sv=10004&ct=android
CHC华诚影视,http://120.76.248.139/live/bfgd/4200000289.m3u8
黑莓电影,https://epg.pw/stream/ffcb6572863f0745a7369fbd9d901f1dfd0ab8fab8bad8bebb4e01c90b303c47.m3u8
淘电影,https://stream1.freetv.fun/tao-dian-ying-3.ctv
淘剧场,http://106.120.13.232:4022/rtp/225.1.8.37:8002
淘娱乐,http://115.171.216.84:4000/rtp/225.1.8.61:8002
淘萌宠,http://115.171.80.250:1688/rtp/225.1.8.63:8002
东方影视,https://stream1.freetv.fun/dong-fang-ying-shi-13.m3u8
广东影视,https://stream1.freetv.fun/yan-dong-ying-shi-7.m3u8
新动力量创一流,http://hlsztemgsplive.miguvideo.com:8080/migu/virtuallive2/5900002409/50/20210706/index.m3u8?msisdn=202512270002378ad396f813dd4a5da67a8042bdfe7dfb&mdspid=&spid=800033&netType=0&sid=5910019523&pid=2028597139&timestamp=20251227000237&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=713589837&ParentNodeID=-99&assertID=5910019523&client_ip=218.28.233.106&SecurityKey=20251227000237&promotionId=&mvid=5900002419&mcid=500020&playurlVersion=WX-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=efb584ba49fb7c5c24082f63017f8430&sv=10004&ct=android
经典香港电影,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/virtuallive/5100180869/75/index.m3u8?msisdn=202512270002314ac0aa00e5cc432b89aba5afb871bc56&mdspid=&spid=800033&netType=0&sid=5500242089&pid=2028597139&timestamp=20251227000231&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=625703337&ParentNodeID=-99&assertID=5500242089&client_ip=218.28.233.106&SecurityKey=20251227000231&promotionId=&mvid=5100180869&mcid=500020&playurlVersion=WX-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=cbb0475261ca1c54aebd3ac5d88dacec&sv=10004&ct=android
抗战经典影片,https://migu.188766.xyz/?migutoken=83ceda2ca9926b3dcc6820f4b647d8c3&id=%E6%8A%97%E6%88%98%E7%BB%8F%E5%85%B8%E5%BD%B1%E7%89%87&type=yy
华语电影,http://zzy789.xyz/douyu1.php?id=3928
纪实科教,http://114.242.62.109:888/hls/19/index.m3u8
世界历史,https://stream1.freetv.fun/li-shi-1.m3u8
人与自然,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1425e1d505654cb48ba82b807b221193/1200.m3u8
Thrill,https://smt.go-iptv.ggff.net/smart.php?id=Thrill&token=Goiptv
hbo,https://smart.pendy.dpdns.org/Smart.php?id=Hbo
AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8
华数卡通,http://115.171.216.39:4000/rtp/225.1.8.240:4120
NewTV睛彩青少,http://111.199.0.19:4022/rtp/239.3.1.127:8001
电影大片,http://60.13.52.236:65500/newlive/live/hls/6/live.m3u8
重温经典,http://115.171.216.84:4000/rtp/225.1.8.39:8002
动作电影,https://iptv.catvod.com/live.php?id=NewTV%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-8.ctv
功夫电影,http://www.douzhicloud.site:35455/huya/11352941
古装剧场,http://223.198.241.58:4000/rtp/239.253.64.221:5140
海南公共,https://stream1.freetv.fun/ipv6-hai-nan-gong-gong-9.m3u8
少儿动画,http://115.171.80.250:1688/rtp/225.1.8.207:9000
热播剧场,http://115.171.80.250:1688/rtp/225.1.8.202:9020
家庭影院,http://106.120.13.232:4022/rtp/225.1.8.253:4120
军旅剧场,http://114.254.38.27:18888/rtp/239.3.1.68:4120
魅力时尚,http://106.120.13.232:4022/rtp/225.1.8.204:9012
城市剧场,http://106.120.13.232:4022/rtp/225.1.8.227:4120
星影频道,http://115.171.80.250:1688/rtp/225.1.8.254:4120
武侠剧场,http://114.254.38.27:18888/rtp/239.3.1.90:4120
惊悚悬疑,https://iptv.catvod.com/live.php?id=NewTV%E6%83%8A%E6%82%9A%E6%82%AC%E7%96%91


🎬电影频道,#genre#
1905电影,http://8.138.7.223/tv/1905.php?id=LIVE8J4LTCXPI7QJ5
CCTV6,http://112.27.235.94:8000/hls/7/index.m3u8
北京影视,http://yp.qqqtv.top/1/api.php?id=%E5%8C%97%E4%BA%AC%E5%BD%B1%E8%A7%86&auth=666858
CCTV8,http://116.235.57.19:4022/rtp/239.45.1.71:5140
湖南卫视,http://120.76.248.139/live/bfgd/4200000086.m3u8
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-3.m3u8
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-2.ctv
金鹰纪实,http://8.138.7.223/tv/mgtv.php?id=316
湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-1.m3u8
江苏影视,https://stream1.freetv.fun/a89dd489fa013bc4f36bcc4afe388f1783e2251c276e2566a9359d68a61c6d91.ctv
倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
倩女幽魂人间道,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
射雕英雄传,http://live.iill.top/yy.php?id=1354210357
神探夏洛克,http://live.nctv.top/huya.php?id=26355792
笑傲江湖,http://live.iill.top/yy.php?id=1354282410
星球大战,http://live.nctv.top/huya.php?id=30080234
变形金刚,http://live.nctv.top/douyu.php?id=4105989
太极张三丰,http://live.nctv.top/huya.php?id=26355770
最佳损友,http://129.150.54.232:10001/yy/1382736917
超时空同居,http://129.150.54.232:10001/yy/1382735561
非诚勿扰,http://129.150.54.232:10001/yy/1382745106
和平饭店,http://zzy789.xyz/douyu1.php?id=9650782
龙门飞甲,http://jsmov2.a.yximgs.com/bs3/video-hls/5203346449046555193_hlsb.m3u8
电影_赛车,http://live.nctv.top/huya.php?id=11279247
电影_死神来了,http://live.nctv.top/huya.php?id=11352903
电影_推荐,http://live.nctv.top/huya.php?id=11602041
电影_蜘蛛侠,http://live.nctv.top/huya.php?id=21059599
电影_变形金刚,http://live.nctv.top/huya.php?id=21059596
李云龙,http://live.nctv.top/huya.php?id=30080238
许三多,http://live.nctv.top/huya.php?id=11342430
苏大强,http://live.nctv.top/huya.php?id=21059594
胡八一,http://live.nctv.top/huya.php?id=11352871
狄仁杰,http://live.nctv.top/huya.php?id=11342425
李淳罡,http://live.nctv.top/huya.php?id=11336592
范闲,http://live.nctv.top/huya.php?id=11352960
周星驰,https://live.ottiptv.cc/huya/11342412
周星星,http://live.nctv.top/huya.php?id=11342412
刘德华,http://live.nctv.top/huya.php?id=11342424
周润发,http://live.nctv.top/huya.php?id=11342387
成龙,http://live.nctv.top/huya.php?id=11342386
甄子丹,http://live.nctv.top/huya.php?id=11352935
徐峥,http://live.nctv.top/huya.php?id=1352876
王宝强,http://live.nctv.top/huya.php?id=11352877
岳云鹏,https://vd2.bdstatic.com/mda-meqitprx5ti8ed1a/720p/h264/1621948823045463060/mda-meqitprx5ti8ed1a.mp4
孙红雷,http://live.nctv.top/huya.php?id=11352917
许冠英,http://live.nctv.top/huya.php?id=11601972
王晶,http://live.nctv.top/huya.php?id=11602058
林正英,http://129.150.54.232:10001/yy/1460889796
杰森斯坦森,http://live.nctv.top/huya.php?id=21059588
电影_黄渤,http://live.nctv.top/huya.php?id=11352876
电影_周星星,http://live.nctv.top/huya.php?id=11336587
电影_成龙,http://129.150.54.232:10001/huya/11342386
电影_洪金宝,http://live.nctv.top/huya.php?id=11279251
电影_星爷,http://129.150.54.232:10001/huya/11342412
电影_强森,http://live.nctv.top/huya.php?id=21059581
电影_沈腾,http://live.nctv.top/huya.php?id=11601968
电影_李连杰,http://live.nctv.top/huya.php?id=11342390
电影_梁家辉,http://live.nctv.top/huya.php?id=11342429
上海新闻综合,http://live.iill.top/yy.php?id=1382745184


📺电·视·剧,#genre#
天龙八部,https://live.ottiptv.cc/huya/20985816
雪中悍刀行,http://129.150.54.232:10001/yy/1382660835
庆余年,http://zzy789.xyz/douyu1.php?id=7812810
仙剑奇侠传,http://live.iill.top/yy.php?id=1382749903
新白娘子传奇,http://live.iill.top/yy.php?id=1354490667
封神榜,http://live.nctv.top/huya.php?id=23749096
三国演义,http://www.douzhicloud.site:35455/huya/11602081
红楼梦,http://live.nctv.top/huya.php?id=30080221
射雕英雄传,http://www.douzhicloud.site:35455/huya/23824164
鹿鼎记,http://www.douzhicloud.site:35455/yy/28265277
神雕侠侣,http://live.nctv.top/huya.php?id=11352964
倚天屠龙记,http://live.nctv.top/huya.php?id=23734246
寻秦记,http://live.nctv.top/huya.php?id=23864973
隋唐英雄传,http://zzy789.xyz/douyu1.php?id=7552568
雍正王朝,http://zzy789.xyz/douyu1.php?id=6911044
康熙王朝,http://129.150.54.232:10001/yy/1382851583
少年包青天,
法证先锋,http://live.nctv.top/huya.php?id=23863804
大时代,http://www.douzhicloud.site:35455/huya/23865161
剧集_新三国,http://live.nctv.top/huya.php?id=11352944
剧集_纪晓岚,http://live.nctv.top/huya.php?id=11342396
剧集_雍正王朝,http://129.150.54.232:10001/huya/11342439
神探狄仁杰,http://zzy789.xyz/douyu1.php?id=5875025
你是我的荣耀,http://live.nctv.top/huya.php?id=11352920
狂飙,https://live.metshop.top/yy/1355142167
父母爱情,http://live.nctv.top/huya.php?id=11602071
白鹿原,http://live.nctv.top/huya.php?id=11342416
爱情公寓,http://zzy789.xyz/douyu1.php?id=7495810
闯关东,http://129.150.54.232:10001/yy/1354689861
剧集_士兵突击,http://129.150.54.232:10001/huya/11342430
剧集_武林外传,http://live.nctv.top/huya.php?id=21059598
剧集_地下交通站,http://live.nctv.top/huya.php?id=11342433
都市剧场,http://112.254.55.106:22222/rtp/239.253.254.98:8000
热播剧场,http://125.44.254.112:4001/rtp/225.1.4.190:1239
古装剧场,http://220.176.218.76:9000/rtp/239.252.220.77:5140
乡村爱情,http://live.nctv.top/huya.php?id=30080255


🦊动·画·片,#genre#
海绵宝宝,http://zzy789.xyz/douyu1.php?id=3949681
猫和老鼠,http://www.douzhicloud.site:35455/huya/11352879
精选动漫,https://stream1.freetv.fun/jing-xuan-dong-man-7.m3u8
CN卡通,https://cdn.iptv8k.top/dl/jrys.php?id=364&time=20240926215313&ip=111.229.253.40
东森幼幼,http://zb.hpc.tw/smtv.php?id=yoyo_twn
中华小当家,https://live.ottiptv.cc/huya/11342413
七龙珠,https://live.ottiptv.cc/huya/11601966
经典动画大集合,http://hlsztemgsplive.miguvideo.com:8080/wd_r3/cctv/jingdiandonghua/600/index.m3u8?msisdn=20251227000236cc636d3ff3f7432bb587e144f3b8f40a&mdspid=&spid=699004&netType=0&sid=5500315652&pid=2028597139&timestamp=20251227000236&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=629942219&ParentNodeID=-99&assertID=5500315652&client_ip=218.28.233.106&SecurityKey=20251227000236&promotionId=&mvid=5101034205&mcid=500020&playurlVersion=WX-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e0a91dfd344d84477997f66d89efe727&sv=10004&ct=android
名侦探柯南,http://zzy789.xyz/douyu1.php?id=1487654
哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-8.m3u8
嘉佳卡通,http://yp.qqqtv.top/1/api.php?id=%E5%98%89%E4%BD%B3%E5%8D%A1%E9%80%9A&auth=666858
河北少儿科教,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-12.m3u8
黑龙江少儿,https://stream1.freetv.fun/hei-long-jiang-shao-er-8.m3u8
广东少儿,https://stream1.freetv.fun/yan-dong-shao-er-18.ctv
经典动漫,http://129.150.54.232:10001/yy/24180320
睛彩青少,http://114.254.38.27:18888/rtp/239.3.1.127:8001
金鹰卡通,http://106.59.2.207:55555/rtp/239.200.200.65:8328
龙华卡通,http://cdn8.163189.xyz/163189/lhkt
哆啦A梦,http://live.nctv.top/huya.php?id=11601963
蜡笔小新,http://www.douzhicloud.site:35455/bilibili/30837590
动漫秀场,http://111.113.88.146:2000/rtp/239.121.4.74:8418
新动漫,http://106.59.2.71:55555/rtp/239.200.201.32:4120
浙江少儿,http://yp.qqqtv.top/1/api.php?id=%E6%B5%99%E6%B1%9F%E5%B0%91%E5%84%BF&auth=666858
漫画解说,https://yylunbo.ottiptv.cc/yy/1382735568
优漫卡通,http://121.29.141.118:4022/rtp/239.253.93.204:6382
CCTV14,http://123.191.26.168:1111/rtp/232.0.0.140:1234
Nickelodeon,http://zb.hpc.tw/smtv.php?id=Nickelodeon
disney channel,https://stream1.freetv.fun/disney-channel-31.m3u8
momo亲子,https://stream1.freetv.fun/momoqin-zi-4.m3u8
nickelodeon,https://stream1.freetv.fun/nickelodeon-14.m3u8
nicktoons,https://stream1.freetv.fun/nicktoons-9.ctv
北京卡酷少儿,http://58.57.40.22:9901/tsfile/live/1060_1.m3u8


📽️纪·录·片,#genre#
航拍中国第二季,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2bdfdad540b342f592f9817cb7f3b79a/4000.m3u8
探秘中华美食,http://129.150.54.232:10001/yy/1354930954
易中天品三国,http://live.nctv.top/huya.php?id=11602032
